,state,type,beta0,beta1,beta2,tcut0,tcut1,delta,e0,ia0,is0
0,TO,estado,1.1648142326498987,0.9605529805334807,,129.44247212317302,,0.3597800358822942,2.675490238698497e-06,1.6428852634899658e-06,1.310085863519961e-09
1,TO,estado,1.2382914889648589,1.0719008057349186,,129.1792031038995,,0.3238954996835735,3.330459495068583e-06,1.2801084542800378e-07,2.1432262244720196e-07
2,TO,estado,0.6898600351694302,1.5679791918939454,,92.4218079450442,,0.18278124350614003,6.235247610036833e-06,1.906463412469419e-06,5.98921454204958e-06
3,TO,estado,1.075234096811149,0.8327542587544756,,131.5010789069734,,0.4403646914459833,1.8942743058083977e-06,5.513995353814283e-07,1.4655808514235225e-07
4,TO,estado,1.1854438291027665,0.9641430307433887,,127.22736034222494,,0.36826675696234695,9.302542703782448e-07,1.954694824114275e-06,1.5441498407034936e-07
5,TO,estado,1.318748983756651,1.1266530044294483,,135.5300852492955,,0.28280764197699687,2.725945834855332e-06,2.6561033193928875e-07,3.6215910440574613e-07
6,TO,estado,1.53584410578386,1.4065212291931535,,132.97776861280417,,0.19355881825104104,1.6761022002751248e-06,3.5536067776002186e-06,1.7300421652721045e-07
7,TO,estado,1.1012999228585632,0.9438926482782755,,130.30631047838133,,0.4096509873572646,3.0193325105394747e-07,1.5637146879473182e-06,4.581168991385241e-07
8,TO,estado,0.6697578281684439,1.3598616633802765,,93.64757642130314,,0.2519078435610841,5.626111191724283e-06,4.629230898875065e-06,5.3007531831209676e-06
9,TO,estado,1.4153119656057338,1.2799832250398042,,130.34378262607953,,0.24021479975666513,2.382097296848511e-06,9.771419517923974e-07,3.541754498524236e-07
10,TO,estado,1.1376102497030558,0.9847872937220454,,128.04700965937747,,0.36968241063104346,1.7977063095072638e-06,2.0567930357809006e-06,2.461657784815226e-07
11,TO,estado,1.3658954007132016,1.1903407086386428,,129.3317495761223,,0.27464428657355805,1.1978115221731914e-06,5.227896570395886e-07,5.380221069544284e-07
12,TO,estado,0.8089827277921996,1.1044566749922322,,101.53829936044717,,0.3635008567764771,2.504370219342275e-06,4.798658580705733e-06,4.451535954790181e-06
13,TO,estado,1.5065658237196438,1.3259521507182805,,120.11632208480856,,0.23295845411867014,6.223711543164095e-07,2.2393095191345014e-06,2.7260440964571857e-07
14,TO,estado,1.5205267179113868,1.3229478463236526,,128.016652946894,,0.21220416949853427,1.0879852118746456e-06,1.7229494474402936e-06,5.656103827594412e-07
15,TO,estado,1.144869776157108,0.9707787774991957,,133.7735168257261,,0.3452821795359485,2.860124922788275e-06,1.505241848533961e-06,4.5020791903160193e-07
16,TO,estado,1.331693426052934,1.1765373872003395,,124.3946237705608,,0.29210144019274514,1.0601989036239837e-06,3.721083219647665e-07,6.343910171144682e-07
17,TO,estado,0.8595820285242654,1.4156185038516989,,96.39638836952213,,0.22787131637355182,3.6926594647782866e-06,4.487571941570311e-06,4.681931552037133e-06
18,TO,estado,1.0855774654736081,1.7081633002590713,,101.3947995706125,,0.14573439967921065,2.3869727844141048e-08,1.2041022356679825e-06,5.979139527600086e-06
19,TO,estado,1.2292798801561429,1.1103256367735719,,124.78733906098736,,0.3148986469833406,8.719648470053374e-07,1.0274307979852926e-06,1.0277701505211108e-06
20,TO,estado,1.1503156497969258,1.043665244717594,,128.66088105867266,,0.3597385245176262,2.6711503837721265e-06,5.673110589064232e-07,3.6414721866776055e-07
