,state,type,beta0,beta1,beta2,tcut0,tcut1,delta,e0,ia0,is0
0,PA,estado,1.5212983011022996,1.0986286070593985,,109.56243418777713,,0.3047366108962591,5.193834386661417e-07,9.580915037664157e-07,7.077217613496094e-07
1,PA,estado,1.6600653935930356,1.1874824685681111,,110.85881725002686,,0.2558428228122297,1.6966245641332065e-07,8.725207776021133e-07,7.524053004104902e-07
2,PA,estado,1.4568541075152575,0.9752062089283415,,106.83309789496964,,0.37938414705949286,3.7497589870276644e-07,7.552050827880412e-07,5.346030122438001e-07
3,PA,estado,1.6784734100732717,1.2256421979154644,,111.06688437488764,,0.24034350062569548,6.962384723037174e-07,1.1175595365697583e-06,6.55180223486758e-07
4,PA,estado,1.7640169274376898,1.122421902957835,,105.39176782193596,,0.29208574938604126,4.6782699163177934e-07,4.942637926321286e-07,4.076740096526575e-07
5,PA,estado,1.7764136414243592,1.3412363596194623,,114.67437615167974,,0.1873901822828136,2.0902059657281883e-08,7.298102164580019e-07,1.1430521175235781e-06
6,PA,estado,1.3227191352248209,0.9090912839118012,,105.4508502015392,,0.4367374139699979,1.660852799820456e-07,1.4071934599863275e-08,1.0457428377768294e-06
7,PA,estado,1.3896136199246623,0.9994959211816935,,111.46159342555204,,0.35441529796131255,4.346771325132486e-07,5.808948920991304e-07,8.98939785059097e-07
8,PA,estado,1.232413137296304,0.9370484382745935,,112.84665297578736,,0.40143028853844254,9.230203395438521e-07,6.158062642239592e-07,1.1303211716307533e-06
9,PA,estado,1.760305733161217,1.3500154684166796,,115.7746243563691,,0.18958149890620424,9.128615153701606e-08,4.6559042206128614e-07,1.0979042564525836e-06
10,PA,estado,1.1342444689903286,0.8424739723409883,,110.98361351233979,,0.48379234760511697,7.617493275773622e-07,9.542607698389042e-07,8.770937873388433e-07
11,PA,estado,1.6502588610699942,1.2256434873140758,,111.21448932678075,,0.2401521153980849,3.7263845375801564e-07,7.649353151613572e-07,9.495704661096958e-07
12,PA,estado,1.0180910108858179,0.7269709408226255,,111.22114562735386,,0.5960447678575983,9.860688568535804e-07,6.578813624423874e-07,7.362948185578976e-07
13,PA,estado,1.5759240594742028,1.1553998301391404,,108.79058640946124,,0.2803896717709804,5.082542947696688e-07,1.678910866578462e-07,9.66774195723947e-07
14,PA,estado,1.5855091438884972,1.0362346064295926,,105.13873429958568,,0.3441828550977011,1.6875540344905662e-07,1.004905346378578e-06,4.3219073208816704e-07
15,PA,estado,1.3531590385439833,1.0212983494841876,,113.53636605147108,,0.3370675246986343,8.842707834689159e-07,7.166143770433383e-07,1.1051817563399316e-06
16,PA,estado,1.54471412176347,0.9919653247733742,,105.43970525781134,,0.3709903263727314,4.979947767943424e-07,2.0284018280402525e-07,5.2839312877164e-07
17,PA,estado,1.5884759907582287,1.141617787328526,,111.5975934842905,,0.2784928784809215,3.877764874440971e-07,2.1706623330443022e-07,8.43103332085101e-07
18,PA,estado,1.5301180551135103,1.0002534478901377,,104.87273836204784,,0.3630359606950251,4.908948041179558e-07,7.02969810516939e-07,5.143043764943618e-07
19,PA,estado,1.7743542742435867,1.1150817105703603,,104.36415640542576,,0.29581191710996213,5.569139256367379e-07,2.92973506819428e-07,4.6092677590638956e-07
20,PA,estado,1.6533104975989894,1.2355612030778165,,112.03417087512082,,0.23900857795893274,5.490230183591859e-07,8.051588232117528e-07,8.318696879193544e-07
21,PA,estado,1.662967594805946,1.2445147887429158,,110.12691338767964,,0.2405850055740443,8.114898596130032e-08,2.1719945912584732e-07,1.0631340166039857e-06
22,PA,estado,1.0251374043871384,0.6779263563891366,,105.48019732118331,,0.6668140238282201,1.1003575346492916e-06,3.563904396235659e-07,6.270527743494657e-07
23,PA,estado,1.8053640954827355,1.3343971685205165,,110.82265738645896,,0.1989990357184691,8.630109654938408e-07,7.911987813774224e-07,7.691299876807745e-07
24,PA,estado,1.5949127423543439,1.1783101430252203,,111.13127100680431,,0.2596134540768009,5.499830283201411e-07,6.576330438338066e-07,9.64283652805334e-07
25,PA,estado,1.4861570012693037,1.0602749663741629,,110.54661361716262,,0.32198331794101587,5.759984718983626e-07,4.2410977162588897e-07,7.885822119832026e-07
26,PA,estado,1.306559053762315,0.9754379466169791,,111.24346582128383,,0.37392012745404735,9.100255116432153e-07,9.9731007418058e-07,9.209358151611962e-07
27,PA,estado,1.5790349172162368,1.1654163845221786,,112.40055048491493,,0.26487923156851517,9.879443015272301e-07,1.0015121352151863e-06,7.01055733879132e-07
28,PA,estado,1.2392571393755236,0.9373835566717356,,111.3656588002245,,0.41131345384077084,5.454399952135529e-07,6.442279481575547e-07,1.053507827678714e-06
29,PA,estado,1.683576441530143,1.2358309543378514,,114.31960296192847,,0.23195182235410397,5.309858314067244e-07,2.957018636077472e-07,8.296863372388697e-07
30,PA,estado,1.2997384199710642,0.925019237002942,,110.23913114835499,,0.40542690622978206,9.383988747910686e-07,6.558614094603862e-07,7.588294540100652e-07
31,PA,estado,1.5481487899261956,1.0789826970293261,,110.67961726182841,,0.3047942397994547,8.245243689930328e-07,6.299105473755625e-07,6.155062937034376e-07
32,PA,estado,1.8287441788593761,1.3816932144506155,,114.08415712548499,,0.1737935011254503,6.394468903585624e-07,5.096465754390028e-07,1.043466988141626e-06
33,PA,estado,1.7067878628623252,1.3460138603507723,,115.23158180363299,,0.19541181060853088,8.997697214771712e-07,5.679682000741335e-07,1.0844773877900397e-06
34,PA,estado,1.2313050350068604,0.9595489884174947,,112.38283443745107,,0.397591009584559,5.181321121585217e-07,1.1352863161821615e-06,1.0549390134844607e-06
35,PA,estado,1.3995905890056914,1.0387986844426025,,110.89157553968556,,0.3318682461195663,9.573558573696392e-07,1.0864187573790422e-06,8.628699841783174e-07
36,PA,estado,1.2969395601273472,0.976472530468879,,113.17865626239912,,0.3685662701889391,5.174466898980272e-07,9.013720876137719e-07,1.1134738762759478e-06
37,PA,estado,1.1261447869701782,0.8399842657677852,,113.91088488097913,,0.47114253889998353,9.552637556007017e-07,8.247486573440563e-07,9.906549585104822e-07
38,PA,estado,1.3955768603982615,0.9936841371316656,,109.80888600280271,,0.3605405962619796,7.844504950359682e-07,5.05806506195748e-07,8.077415626778459e-07
39,PA,estado,1.7726123305334787,1.307027350731722,,112.16081548789533,,0.20437397527931558,5.457244206063721e-07,7.87332555477201e-07,8.584098448201495e-07
40,PA,estado,1.7053639930220275,1.2451102761176576,,110.41461593002487,,0.2355474914807559,8.747975812967668e-08,5.0994375618232934e-08,9.977859535643605e-07
41,PA,estado,1.3515750505108985,1.0104178256853409,,110.80738614973559,,0.3562491029377119,5.548966358433393e-07,5.938251569076635e-07,1.0405569797525957e-06
42,PA,estado,1.217053081626494,0.8527670264018601,,109.44764044978866,,0.4729589812599583,4.863961518704924e-07,5.068470624455843e-07,7.770934571086575e-07
43,PA,estado,1.546630927401089,1.1369218899033715,,111.4257881250424,,0.28305106346759834,7.083315530974467e-07,6.3533756506953e-07,8.057730377418883e-07
44,PA,estado,1.4222888317546345,1.0392531607417008,,109.88835112108865,,0.33806190441225137,6.170942465198433e-07,5.25247487277878e-07,9.17226881817488e-07
45,PA,estado,1.454605480782347,1.0597394384503638,,112.54860324934046,,0.3156649177586782,6.326548767098615e-07,6.307986780053534e-07,8.685392450624478e-07
46,PA,estado,1.4932931026684284,1.1048986995121919,,112.58356793856913,,0.2926495482945263,2.0709786109102578e-07,5.645537114578662e-07,1.102722918553726e-06
47,PA,estado,1.3203382225544915,0.9086141425109444,,106.30142272024362,,0.4324677989290692,5.896864274180618e-07,8.012139294891782e-07,6.154106163799975e-07
48,PA,estado,1.244992679585294,0.8618663483570449,,110.43583273796179,,0.45376800749580093,8.057955040881398e-07,9.424701822992382e-07,4.954367254478673e-07
49,PA,estado,1.028618434621978,0.7555355171322645,,112.93815383397603,,0.561892313546969,7.967987712777007e-07,8.261959399527904e-07,8.680307077325256e-07
50,PA,estado,1.0041884356011292,0.6785925808641955,,104.2836456284896,,0.6675426016280639,6.137350845365968e-07,3.7872462738568247e-07,1.113860577798773e-06
51,PA,estado,1.5984438418303926,1.171658369584696,,111.30160941277677,,0.2637801960292514,1.4347139174810224e-07,5.617725780276533e-07,9.835817425911414e-07
52,PA,estado,1.175643118008877,0.7815095366355476,,104.39461538248935,,0.5461767260175482,6.561804267338848e-07,4.92798482889934e-07,7.3925570818235e-07
53,PA,estado,1.2844401932917904,0.9691897229066543,,112.14318925156704,,0.382691412793912,6.887685271415879e-07,6.531399045779018e-07,1.0406953580396434e-06
54,PA,estado,1.6695987133627468,1.22839534905997,,112.72335506122016,,0.2391608986443691,5.395762279350477e-07,4.080104903031996e-07,8.195313516782546e-07
55,PA,estado,1.1439901889481237,0.7582534512160444,,110.98329657589231,,0.5549175092424986,3.377281269623022e-07,5.555670459794277e-07,4.95030275140427e-07
56,PA,estado,1.336862448362515,0.9736179440514405,,111.79502906981911,,0.37447372332349776,4.935798745059959e-07,7.065144544264006e-07,8.657832116984692e-07
57,PA,estado,1.5319476300371755,1.1463194981922884,,109.68336316362833,,0.2782387067337016,5.941067852260394e-07,7.254201025432459e-07,1.0737324598374057e-06
58,PA,estado,1.558079766234352,1.0197717536166804,,105.4196839976627,,0.35134671986505434,2.9713792533677216e-07,8.214178742347963e-07,4.860357969664035e-07
59,PA,estado,1.4807827628106813,1.0359290814140176,,110.72905002669022,,0.3314255801534789,5.526236268779191e-07,9.098094333807138e-07,5.917328934983106e-07
60,PA,estado,1.7610878693479077,1.2410304525192442,,111.33509150565011,,0.22729410074862516,6.00174196602471e-07,4.3302319618877214e-07,7.103475364119845e-07
61,PA,estado,1.628353284482897,0.9858199543192594,,104.33653163358525,,0.3755847291577964,7.648956464287369e-07,2.867524781465273e-07,2.537708809488095e-07
62,PA,estado,1.9565543128144467,1.3347330940538944,,105.4835928837283,,0.20738311700828369,9.263217193658179e-08,1.0821124816785611e-07,7.267764303355115e-07
63,PA,estado,1.438722821332818,0.9234959925615718,,103.94861014268585,,0.41892267667265143,4.0168399645323317e-07,8.498606167181298e-07,4.270901863523869e-07
64,PA,estado,1.4136955300712444,1.0090277492952293,,105.79581253111016,,0.3564302425596969,6.331793765372095e-07,5.179001356664408e-07,1.0743779684530677e-06
65,PA,estado,1.432896852251352,0.9904432383446915,,109.54358429350188,,0.36693251112344233,4.629768350093012e-07,5.232095753879063e-07,6.251835595223726e-07
66,PA,estado,1.150036354412891,0.7929751134844283,,105.69295378710802,,0.5317327883771495,5.428129432666884e-07,7.195170993797594e-07,8.526664574488055e-07
67,PA,estado,1.4443779475556502,1.0803439008043096,,113.53969684924496,,0.3056057656633132,4.66164472861182e-07,4.4418231588269513e-07,1.105748904643935e-06
68,PA,estado,1.2703395792249668,0.9258381428974748,,114.48539956391267,,0.3992190292778645,3.2741872758276453e-07,3.620215397774443e-07,1.071523217660025e-06
69,PA,estado,1.7128444327192922,1.3445616689246338,,112.0345335791577,,0.2002418665394577,3.0577918645321995e-07,9.846110044995713e-07,1.1111317066668155e-06
70,PA,estado,1.545105178711728,1.14886529925399,,107.65840125744766,,0.2835929628980916,5.343822860932717e-07,4.975518354295178e-07,1.0920398245678288e-06
71,PA,estado,1.4233127295096553,1.0411472232957586,,109.01373866185375,,0.34307317249350144,7.79702116909972e-07,1.3547519765532349e-08,9.619719680547436e-07
72,PA,estado,1.5663448035088803,1.1227906907137268,,110.402462726171,,0.2931807312663678,6.318429996774698e-07,4.825160185992327e-07,6.77465653555543e-07
73,PA,estado,1.4607273992100542,1.0597327134954548,,108.95064886901521,,0.32592949591679526,9.62360447325112e-07,6.074036005671785e-07,7.785113090284924e-07
74,PA,estado,1.0472689746131296,0.7629409162981347,,108.6963439998242,,0.5620202478114452,5.885719048740605e-07,9.52125579001688e-07,1.040422265450161e-06
75,PA,estado,1.3499638943861014,0.8754428146490776,,106.30195310170268,,0.45339573351002344,6.229177719557693e-07,7.0896777407955e-07,3.690190629134397e-07
76,PA,estado,1.0742446935580443,0.7369405764231408,,108.0837042461692,,0.5933347377260676,4.1010537523797265e-07,8.099558621715213e-07,6.202610260134003e-07
77,PA,estado,1.5580393195817965,1.0018087317719717,,104.9013009044915,,0.3612161227894736,8.86706448120826e-07,7.429422307485648e-07,3.1602400899705103e-07
