state,name,indUF,indCAP,indInland,date
26,PE,53.7488239121384,57.5406911231966,52.9570203858667,28-Mar-2020 00:00:00
26,PE,52.802353380191,56.5601500187088,52.0176643434249,29-Mar-2020 00:00:00
26,PE,52.2863586667217,56.0271189115226,51.5052271059613,30-Mar-2020 00:00:00
26,PE,51.67326307797,55.4391691202558,50.8868806658451,31-Mar-2020 00:00:00
26,PE,51.1513838270624,54.9235703898186,50.3636899401472,01-Apr-2020 00:00:00
26,PE,50.7628045906396,54.5927850427365,49.9630423999495,02-Apr-2020 00:00:00
26,PE,50.544022669058,54.3845832483471,49.7420511757861,03-Apr-2020 00:00:00
26,PE,50.2708324185698,54.1044302457306,49.4703148611509,04-Apr-2020 00:00:00
26,PE,50.0012974506806,53.9850652928585,49.1694219524868,05-Apr-2020 00:00:00
26,PE,49.3682613832346,53.3714215161773,48.5323364594266,06-Apr-2020 00:00:00
26,PE,50.1228155511557,54.1352366057196,49.2849567963383,07-Apr-2020 00:00:00
26,PE,49.9861659571976,54.1617057881315,49.1142453496987,08-Apr-2020 00:00:00
26,PE,49.7350524442326,53.9353249511396,48.8579672518578,09-Apr-2020 00:00:00
26,PE,49.5897945666875,53.71885557707,48.7275794926267,10-Apr-2020 00:00:00
26,PE,49.6303606453765,53.7810729732845,48.7636244241839,11-Apr-2020 00:00:00
26,PE,50.0686034130308,54.111756962929,49.2243272135028,12-Apr-2020 00:00:00
26,PE,50.1529711666889,54.2030073448684,49.30725776247,13-Apr-2020 00:00:00
26,PE,48.9664749787161,53.1423069203933,48.0944933737445,14-Apr-2020 00:00:00
26,PE,48.7117990853238,52.8465752238393,47.8483905995855,15-Apr-2020 00:00:00
26,PE,48.9052011454945,53.0706433248534,48.0353890918238,16-Apr-2020 00:00:00
26,PE,48.9170994061744,53.1818058406401,48.0265593620833,17-Apr-2020 00:00:00
26,PE,49.8925131588773,54.1532052616832,49.0028113725065,18-Apr-2020 00:00:00
26,PE,49.6980408630332,54.0446838531404,48.790391133904,19-Apr-2020 00:00:00
26,PE,49.6701738796506,54.1744709225567,48.7296034209734,20-Apr-2020 00:00:00
26,PE,49.9515479555679,54.6607577468375,48.9681883833218,21-Apr-2020 00:00:00
26,PE,50.0158893342153,54.7248232308281,49.0325873732594,22-Apr-2020 00:00:00
26,PE,49.8641343735789,54.6576422382723,48.8631719929855,23-Apr-2020 00:00:00
26,PE,49.8503143736332,54.7281373818674,48.8317456201745,24-Apr-2020 00:00:00
26,PE,48.6213210069225,53.5063243471065,47.6012528834064,25-Apr-2020 00:00:00
